soc,energy_wh,jerk,dist_m
0.998628,4.560302475447007,22.523958,436.33248119517754
0.9986587,4.481123354744322,-22.575031,437.8014032656401
0.998682,4.427018058482284,0.02835392,438.59214815674306
0.99869794,4.496462502926729,0.020481087,439.7247173310637
0.9986775,4.5659069473711735,8.160011,441.0796915655401
0.9986571,4.515998729734627,-0.95535374,441.7568230465642
0.99867177,4.856276495922613,-7.2019825,444.6336884689358
0.9985717,4.750311952865257,23.020613,446.8260175665606
0.99860287,4.669561164436076,-23.074162,448.33741679464623
0.9986266,4.6138912928682565,0.028851643,449.1705072713283
0.998643,4.683335737312701,0.020968944,450.32535378875923
0.99862254,4.752780181757146,8.000518,451.69725388275236
0.99860215,4.702248528295065,-0.83761966,452.39126325426264
0.998617,5.04252629448305,-7.1595545,455.23023602063864
0.9985169,4.937957464254867,22.582834,457.38489756463395
0.9985477,4.858594097384374,-22.634197,458.8587994162249
0.998571,4.8043053791841075,0.02841224,459.6545088577648
0.99858695,4.873749823628552,0.02053826,460.78957986063483
0.99856657,4.943194268072997,8.140431,462.1464446165391
0.9985461,4.893216416230523,-0.94054246,462.82546129066753
0.99856085,5.233494182418508,-7.1971345,465.6979592652356
0.9984607,5.127690507021917,22.970636,467.88594701217613
0.9984919,5.047099625009608,-23.023932,469.3930246536064
0.99851555,4.9915889318835935,0.028800976,470.22180710102543
0.9985319,5.061033376328038,0.020919291,471.37429403370646
0.99851143,5.130477820772483,8.015997,472.744391714286
0.99849105,5.08001255620447,-0.8487499,473.4366038088744
0.9985059,5.4202903223924555,-7.1639705,476.2794846723624
0.9984058,5.3155775439206465,22.628433,478.4380312353471
0.99843657,5.236071078850709,-22.680025,479.9158006903193
0.99846,5.1816399039259,0.02845754,480.7153658705883
0.99847597,5.251084348370345,0.020582667,481.85240092301365
0.9984556,5.320528792814789,8.125393,483.2107516820919
0.99843514,5.270496206522075,-0.9292334,483.8912501659669
0.99844986,5.61077397271006,-7.1933436,486.7603395172769
0.9983498,5.50509584827014,22.931545,488.944938981199
0.99838084,5.424629768015677,-22.984646,490.4486437375729
0.9984045,5.369243309489238,0.028761439,491.2740638541521
0.99842083,5.438687753933682,0.020880543,492.4247232288432
0.9984004,5.508132198378127,8.028192,493.79342644115167
0.99837995,5.4577182967247655,-0.8575634,494.48424803677136
0.9983948,5.797996062912751,-7.1674037,497.33017283194243
0.9982947,5.693171166290616,22.66388,499.49174532957005
0.9983255,5.613553245961332,-22.715645,500.97252713291186
0.99834895,5.559011116204909,0.028492827,501.74416991820584
0.998365,5.628455560649353,-0.22678658,502.8364814032293
0.9983446,5.697900005093798,8.2384615,504.1304887621681
0.99832416,5.650237400706218,-0.9517826,504.71589573552876
0.99833816,5.990515166894204,-7.2823706,507.8229522590178
0.9982381,5.876071918279023,25.842,510.21311538403495
0.99827176,5.788034243174224,-25.908344,511.89048094846174
0.99829763,5.7262512782178385,0.032766704,512.8580622491415
0.9983158,5.795695722662283,0.024106374,514.0643192982645
0.99829537,5.865140167106728,7.5876803,515.445097585289
0.998275,5.814281500201326,-0.51323605,516.1170342695121
0.99828994,6.154559266389311,-7.0669026,518.9751904825514
0.9981898,6.049283845875699,23.160488,521.1179964056128
0.9982208,5.970357161042939,-23.212559,522.5491701074037
0.998244,5.917642263026971,0.02974455,523.271354926313
0.99825954,6.257920029214956,0.021146707,526.0218455017196
0.9981594,6.156610293020815,21.898357,528.0576133833325
0.9981892,6.08162617604807,-21.944227,529.3822138920515
0.99821126,6.0328367239769225,0.02844257,529.9981307545515
0.9982256,6.373114490164908,0.019869814,533.0066746889439
0.99812555,6.262299788581457,24.810486,535.2989513713176
0.99815816,6.177867597447361,-24.871155,536.8789068580911
